Site 11,,,,,,,,,
c - 60%,,,,,,f - 40%,,,
178.1670532,178.1670532,178.1670532,178.1670532,178.1670532,178.1670532,123.0470875,123.0470875,123.0470875,123.0470875
134.5912487,134.5912487,134.5912487,134.5912487,134.5912487,134.5912487,122.7677471,122.7677471,122.7677471,122.7677471
133.8158321,133.8158321,133.8158321,133.8158321,133.8158321,133.8158321,122.348213,122.348213,122.348213,122.348213
130.0287359,130.0287359,130.0287359,130.0287359,130.0287359,130.0287359,117.3415658,117.3415658,117.3415658,117.3415658
128.6783194,128.6783194,128.6783194,128.6783194,128.6783194,128.6783194,90.45108122,90.45108122,90.45108122,90.45108122
125.3518771,125.3518771,125.3518771,125.3518771,125.3518771,125.3518771,85.50046033,85.50046033,85.50046033,85.50046033
124.1854242,124.1854242,124.1854242,124.1854242,124.1854242,124.1854242,83.18517363,83.18517363,83.18517363,83.18517363
123.6697631,123.6697631,123.6697631,123.6697631,123.6697631,123.6697631,75.71688845,75.71688845,75.71688845,75.71688845
117.4525243,117.4525243,117.4525243,117.4525243,117.4525243,117.4525243,73.39425854,73.39425854,73.39425854,73.39425854
115.5874834,115.5874834,115.5874834,115.5874834,115.5874834,115.5874834,66.55148965,66.55148965,66.55148965,66.55148965
114.9017099,114.9017099,114.9017099,114.9017099,114.9017099,114.9017099,66.10952724,66.10952724,66.10952724,66.10952724
112.9663119,112.9663119,112.9663119,112.9663119,112.9663119,112.9663119,61.93326863,61.93326863,61.93326863,61.93326863
110.5823044,110.5823044,110.5823044,110.5823044,110.5823044,110.5823044,61.91490418,61.91490418,61.91490418,61.91490418
109.6369877,109.6369877,109.6369877,109.6369877,109.6369877,109.6369877,60.54069205,60.54069205,60.54069205,60.54069205
109.4250029,109.4250029,109.4250029,109.4250029,109.4250029,109.4250029,58.43554498,58.43554498,58.43554498,58.43554498
108.3682998,108.3682998,108.3682998,108.3682998,108.3682998,108.3682998,54.02487677,54.02487677,54.02487677,54.02487677
108.0715083,108.0715083,108.0715083,108.0715083,108.0715083,108.0715083,53.80145962,53.80145962,53.80145962,53.80145962
107.9331659,107.9331659,107.9331659,107.9331659,107.9331659,107.9331659,45.28441484,45.28441484,45.28441484,45.28441484
105.7558512,105.7558512,105.7558512,105.7558512,105.7558512,105.7558512,45.21718028,45.21718028,45.21718028,45.21718028
99.48017636,99.48017636,99.48017636,99.48017636,99.48017636,99.48017636,44.38098771,44.38098771,44.38098771,44.38098771
98.68656634,98.68656634,98.68656634,98.68656634,98.68656634,98.68656634,43.83140287,43.83140287,43.83140287,43.83140287
95.74475152,95.74475152,95.74475152,95.74475152,95.74475152,95.74475152,42.55020101,42.55020101,42.55020101,42.55020101
91.51921045,91.51921045,91.51921045,91.51921045,91.51921045,91.51921045,41.10014492,41.10014492,41.10014492,41.10014492
87.63711125,87.63711125,87.63711125,87.63711125,87.63711125,87.63711125,40.1507565,40.1507565,40.1507565,40.1507565
