Site 2,,,,,,,,,
c - 80%,,,,,,,,f - 20%,
328.8914468,328.8914468,328.8914468,328.8914468,328.8914468,328.8914468,328.8914468,328.8914468,293.3062125,293.3062125
328.2189736,328.2189736,328.2189736,328.2189736,328.2189736,328.2189736,328.2189736,328.2189736,236.3350875,236.3350875
317.0914681,317.0914681,317.0914681,317.0914681,317.0914681,317.0914681,317.0914681,317.0914681,212.9662986,212.9662986
234.1775181,234.1775181,234.1775181,234.1775181,234.1775181,234.1775181,234.1775181,234.1775181,206.9577184,206.9577184
214.132865,214.132865,214.132865,214.132865,214.132865,214.132865,214.132865,214.132865,194.8707404,194.8707404
205.3055342,205.3055342,205.3055342,205.3055342,205.3055342,205.3055342,205.3055342,205.3055342,162.0701907,162.0701907
199.181684,199.181684,199.181684,199.181684,199.181684,199.181684,199.181684,199.181684,157.1320177,157.1320177
184.8338177,184.8338177,184.8338177,184.8338177,184.8338177,184.8338177,184.8338177,184.8338177,149.4481462,149.4481462
181.0692943,181.0692943,181.0692943,181.0692943,181.0692943,181.0692943,181.0692943,181.0692943,135.4797706,135.4797706
180.8571384,180.8571384,180.8571384,180.8571384,180.8571384,180.8571384,180.8571384,180.8571384,133.1316489,133.1316489
171.15024,171.15024,171.15024,171.15024,171.15024,171.15024,171.15024,171.15024,132.8447276,132.8447276
169.6408509,169.6408509,169.6408509,169.6408509,169.6408509,169.6408509,169.6408509,169.6408509,129.3704665,129.3704665
162.5555238,162.5555238,162.5555238,162.5555238,162.5555238,162.5555238,162.5555238,162.5555238,127.7003784,127.7003784
157.7462263,157.7462263,157.7462263,157.7462263,157.7462263,157.7462263,157.7462263,157.7462263,117.4065642,117.4065642
153.962477,153.962477,153.962477,153.962477,153.962477,153.962477,153.962477,153.962477,116.8160154,116.8160154
146.021624,146.021624,146.021624,146.021624,146.021624,146.021624,146.021624,146.021624,111.3602333,111.3602333
143.7540027,143.7540027,143.7540027,143.7540027,143.7540027,143.7540027,143.7540027,143.7540027,108.4306153,108.4306153
139.2298471,139.2298471,139.2298471,139.2298471,139.2298471,139.2298471,139.2298471,139.2298471,107.8793625,107.8793625
133.0143591,133.0143591,133.0143591,133.0143591,133.0143591,133.0143591,133.0143591,133.0143591,106.8387903,106.8387903
132.7162789,132.7162789,132.7162789,132.7162789,132.7162789,132.7162789,132.7162789,132.7162789,106.6789369,106.6789369
132.015206,132.015206,132.015206,132.015206,132.015206,132.015206,132.015206,132.015206,99.99580006,99.99580006
126.3730321,126.3730321,126.3730321,126.3730321,126.3730321,126.3730321,126.3730321,126.3730321,99.62756141,99.62756141
122.9810557,122.9810557,122.9810557,122.9810557,122.9810557,122.9810557,122.9810557,122.9810557,99.60362091,99.60362091
112.2055772,112.2055772,112.2055772,112.2055772,112.2055772,112.2055772,112.2055772,112.2055772,98.49607676,98.49607676
107.7814753,107.7814753,107.7814753,107.7814753,107.7814753,107.7814753,107.7814753,107.7814753,96.57579164,96.57579164
107.3964256,107.3964256,107.3964256,107.3964256,107.3964256,107.3964256,107.3964256,107.3964256,94.81982176,94.81982176
104.9585489,104.9585489,104.9585489,104.9585489,104.9585489,104.9585489,104.9585489,104.9585489,92.69723263,92.69723263
101.0362578,101.0362578,101.0362578,101.0362578,101.0362578,101.0362578,101.0362578,101.0362578,91.12611261,91.12611261
98.25445785,98.25445785,98.25445785,98.25445785,98.25445785,98.25445785,98.25445785,98.25445785,89.91925424,89.91925424
93.08407457,93.08407457,93.08407457,93.08407457,93.08407457,93.08407457,93.08407457,93.08407457,87.02994443,87.02994443
92.26736661,92.26736661,92.26736661,92.26736661,92.26736661,92.26736661,92.26736661,92.26736661,84.38657513,84.38657513
92.00508313,92.00508313,92.00508313,92.00508313,92.00508313,92.00508313,92.00508313,92.00508313,84.31199856,84.31199856
89.92998211,89.92998211,89.92998211,89.92998211,89.92998211,89.92998211,89.92998211,89.92998211,83.91031485,83.91031485
89.71965273,89.71965273,89.71965273,89.71965273,89.71965273,89.71965273,89.71965273,89.71965273,83.86731498,83.86731498
89.33990862,89.33990862,89.33990862,89.33990862,89.33990862,89.33990862,89.33990862,89.33990862,83.39158322,83.39158322
88.21283706,88.21283706,88.21283706,88.21283706,88.21283706,88.21283706,88.21283706,88.21283706,80.60417779,80.60417779
87.24774163,87.24774163,87.24774163,87.24774163,87.24774163,87.24774163,87.24774163,87.24774163,80.41077339,80.41077339
87.08966457,87.08966457,87.08966457,87.08966457,87.08966457,87.08966457,87.08966457,87.08966457,77.46112093,77.46112093
86.43312581,86.43312581,86.43312581,86.43312581,86.43312581,86.43312581,86.43312581,86.43312581,77.39952252,77.39952252
82.1146833,82.1146833,82.1146833,82.1146833,82.1146833,82.1146833,82.1146833,82.1146833,76.634834,76.634834
81.94291166,81.94291166,81.94291166,81.94291166,81.94291166,81.94291166,81.94291166,81.94291166,75.40177802,75.40177802
81.0648164,81.0648164,81.0648164,81.0648164,81.0648164,81.0648164,81.0648164,81.0648164,75.3068339,75.3068339
77.52664226,77.52664226,77.52664226,77.52664226,77.52664226,77.52664226,77.52664226,77.52664226,74.19016956,74.19016956
77.43753138,77.43753138,77.43753138,77.43753138,77.43753138,77.43753138,77.43753138,77.43753138,73.15706001,73.15706001
70.40752318,70.40752318,70.40752318,70.40752318,70.40752318,70.40752318,70.40752318,70.40752318,71.98500077,71.98500077
70.00412455,70.00412455,70.00412455,70.00412455,70.00412455,70.00412455,70.00412455,70.00412455,69.06268486,69.06268486
69.01401918,69.01401918,69.01401918,69.01401918,69.01401918,69.01401918,69.01401918,69.01401918,67.42018012,67.42018012
68.12247646,68.12247646,68.12247646,68.12247646,68.12247646,68.12247646,68.12247646,68.12247646,65.87442453,65.87442453
