Site 9,,,,,,,,,
c - 50%,,,,,f-50%,,,,
156.7882784,156.7882784,156.7882784,156.7882784,156.7882784,156.8647111,156.8647111,156.8647111,156.8647111,156.8647111
154.6918292,154.6918292,154.6918292,154.6918292,154.6918292,104.9174247,104.9174247,104.9174247,104.9174247,104.9174247
151.9838248,151.9838248,151.9838248,151.9838248,151.9838248,95.94127874,95.94127874,95.94127874,95.94127874,95.94127874
148.3506433,148.3506433,148.3506433,148.3506433,148.3506433,94.81506666,94.81506666,94.81506666,94.81506666,94.81506666
148.1844803,148.1844803,148.1844803,148.1844803,148.1844803,83.12238363,83.12238363,83.12238363,83.12238363,83.12238363
120.4301209,120.4301209,120.4301209,120.4301209,120.4301209,72.7352327,72.7352327,72.7352327,72.7352327,72.7352327
119.5851811,119.5851811,119.5851811,119.5851811,119.5851811,58.10928728,58.10928728,58.10928728,58.10928728,58.10928728
115.295321,115.295321,115.295321,115.295321,115.295321,56.79343633,56.79343633,56.79343633,56.79343633,56.79343633
112.8437875,112.8437875,112.8437875,112.8437875,112.8437875,55.6199802,55.6199802,55.6199802,55.6199802,55.6199802
110.8234744,110.8234744,110.8234744,110.8234744,110.8234744,53.88186705,53.88186705,53.88186705,53.88186705,53.88186705
110.3779664,110.3779664,110.3779664,110.3779664,110.3779664,48.87556927,48.87556927,48.87556927,48.87556927,48.87556927
107.3862933,107.3862933,107.3862933,107.3862933,107.3862933,48.28856546,48.28856546,48.28856546,48.28856546,48.28856546
106.478498,106.478498,106.478498,106.478498,106.478498,47.31021357,47.31021357,47.31021357,47.31021357,47.31021357
105.2632955,105.2632955,105.2632955,105.2632955,105.2632955,45.93813474,45.93813474,45.93813474,45.93813474,45.93813474
104.9354792,104.9354792,104.9354792,104.9354792,104.9354792,45.18584812,45.18584812,45.18584812,45.18584812,45.18584812
104.853921,104.853921,104.853921,104.853921,104.853921,44.43035092,44.43035092,44.43035092,44.43035092,44.43035092
104.5765029,104.5765029,104.5765029,104.5765029,104.5765029,43.32763616,43.32763616,43.32763616,43.32763616,43.32763616
102.5921593,102.5921593,102.5921593,102.5921593,102.5921593,40.91500697,40.91500697,40.91500697,40.91500697,40.91500697
97.02213217,97.02213217,97.02213217,97.02213217,97.02213217,40.85437683,40.85437683,40.85437683,40.85437683,40.85437683
96.60169014,96.60169014,96.60169014,96.60169014,96.60169014,37.52510443,37.52510443,37.52510443,37.52510443,37.52510443
96.49521312,96.49521312,96.49521312,96.49521312,96.49521312,35.81036648,35.81036648,35.81036648,35.81036648,35.81036648
94.96899424,94.96899424,94.96899424,94.96899424,94.96899424,35.37225642,35.37225642,35.37225642,35.37225642,35.37225642
93.87996826,93.87996826,93.87996826,93.87996826,93.87996826,33.42344828,33.42344828,33.42344828,33.42344828,33.42344828
93.45515135,93.45515135,93.45515135,93.45515135,93.45515135,32.52129991,32.52129991,32.52129991,32.52129991,32.52129991
92.06139094,92.06139094,92.06139094,92.06139094,92.06139094,32.21496951,32.21496951,32.21496951,32.21496951,32.21496951
91.87778041,91.87778041,91.87778041,91.87778041,91.87778041,31.89889167,31.89889167,31.89889167,31.89889167,31.89889167
91.13573306,91.13573306,91.13573306,91.13573306,91.13573306,31.06686442,31.06686442,31.06686442,31.06686442,31.06686442
90.99458262,90.99458262,90.99458262,90.99458262,90.99458262,30.54544449,30.54544449,30.54544449,30.54544449,30.54544449
90.28552329,90.28552329,90.28552329,90.28552329,90.28552329,30.2574822,30.2574822,30.2574822,30.2574822,30.2574822
88.6079581,88.6079581,88.6079581,88.6079581,88.6079581,30.0107021,30.0107021,30.0107021,30.0107021,30.0107021
